iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
NER,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,29100,tonnes,annual,2022-08-09 15:10:25.382948,2022-08-25 00:18:11.321004
NER,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,29100,tonnes,annual,2022-08-09 15:10:25.382953,2022-08-25 00:18:11.321004
NIC,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,528024,tonnes,annual,2022-08-09 15:10:25.38319,2022-08-25 00:18:11.321004
NIC,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,528024,tonnes,annual,2022-08-09 15:10:25.383205,2022-08-25 00:18:11.321004
NIC,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,528024,tonnes,annual,2022-08-09 15:10:25.38321,2022-08-25 00:18:11.321004
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,1056511,tonnes,annual,2022-08-09 15:10:25.412122,2022-09-01 17:21:35.21965
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,1056511,tonnes,annual,2022-08-09 15:10:25.412137,2022-09-01 17:21:35.21965
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,1056511,tonnes,annual,2022-08-09 15:10:25.412143,2022-09-01 17:21:35.21965
CMR,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,305400,tonnes,annual,2022-08-09 15:10:25.372902,2022-09-01 17:21:35.441602
CMR,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,305400,tonnes,annual,2022-08-09 15:10:25.372917,2022-09-01 17:21:35.441602
CMR,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,305400,tonnes,annual,2022-08-09 15:10:25.372922,2022-09-01 17:21:35.441602
