iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
LBR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.853179,
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.85416,
MEX,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.855134,
MNG,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.856114,
MRT,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.857082,
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.858023,
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.858963,
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,112.7510261,tonnes,annual,2022-08-29 16:13:42.858973,
NOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.860259,
NOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.860274,
NOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.860279,
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,25014.32728,tonnes,annual,2022-08-29 16:13:42.861283,
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,25014.32728,tonnes,annual,2022-08-29 16:13:42.861298,
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,25014.32728,tonnes,annual,2022-08-29 16:13:42.861302,
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,3198.534644,tonnes,annual,2022-08-29 16:13:42.862281,
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,3198.534644,tonnes,annual,2022-08-29 16:13:42.862296,
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,3198.534644,tonnes,annual,2022-08-29 16:13:42.862301,
PER,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,122421.6292,tonnes,annual,2022-08-29 16:13:42.863265,
PER,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,122421.6292,tonnes,annual,2022-08-29 16:13:42.86328,
PER,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,122421.6292,tonnes,annual,2022-08-29 16:13:42.863284,
PHL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.864349,
PHL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.864364,
PHL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.864368,
PRK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,22011.76586,tonnes,annual,2022-08-29 16:13:42.865281,
PRK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,22011.76586,tonnes,annual,2022-08-29 16:13:42.865295,
